@relation TrainingData.arff

@attribute Aluminium numeric
@attribute Krzem numeric
@attribute Magnez numeric
@attribute Miedz numeric
@attribute Cynk numeric
@attribute Cyna numeric
@attribute Nikiel numeric
@attribute Zelazo numeric
@attribute Olow numeric
@attribute TemperaturaWytapiania numeric
@attribute CzasWytapiania numeric
@attribute TemperaturaStudzenia numeric
@attribute CzasPodgrzewania numeric
@attribute TemperaturaStudzenia2 numeric
@attribute CzasPodgrzewania2 numeric
@attribute StopieńUszlachetniania numeric
@attribute Jakość numeric

@data
0,0,0,70,30,0,0,0,0,1097,38,793,17,432,30,1,37.053164
0,0,0,70,30,0,0,0,0,1214,63,720,23,418,25,5,46.805516
0,0,0,70,30,0,0,0,0,1260,64,696,20,404,22,3,35.843856
0,0,0,70,30,0,0,0,0,1190,35,891,12,376,19,5,38.422078
0,0,0,70,30,0,0,0,0,1011,59,764,17,432,30,3,35.791567
0,0,0,70,30,0,0,0,0,1293,37,766,8,430,39,5,54.372273
0,0,0,70,30,0,0,0,0,933,47,729,24,247,19,5,53.769838
0,0,0,70,30,0,0,0,0,1257,36,730,24,387,16,4,45.626624
0,0,0,70,30,0,0,0,0,1227,34,777,16,321,35,3,45.205806
0,0,0,70,30,0,0,0,0,1120,59,864,8,359,10,2,39.485357
0,0,0,70,30,0,0,0,0,1291,36,814,17,497,21,2,50.234277
0,0,0,70,30,0,0,0,0,1177,36,854,16,456,10,5,43.579263
0,0,0,70,30,0,0,0,0,901,54,631,17,261,32,2,47.066444
0,0,0,70,30,0,0,0,0,867,52,634,12,258,13,5,51.888551
0,0,0,70,30,0,0,0,0,967,53,563,9,262,11,4,50.811405
0,0,0,70,30,0,0,0,0,1116,60,820,17,437,12,2,40.021863
0,0,0,70,30,0,0,0,0,1239,58,710,6,421,11,3,53.854157
0,0,0,70,30,0,0,0,0,922,55,641,20,367,19,4,49.885737
0,0,0,70,30,0,0,0,0,1248,36,780,18,417,34,2,46.97407
0,0,0,70,30,0,0,0,0,951,41,620,24,311,38,5,46.438293
0,0,0,70,30,0,0,0,0,1282,35,930,10,442,16,3,44.35196
0,0,0,70,30,0,0,0,0,911,59,591,12,278,18,5,38.978102
0,0,0,70,30,0,0,0,0,920,42,611,17,380,33,2,39.276552
0,0,0,70,30,0,0,0,0,1122,62,648,22,405,18,3,36.210843
0,0,0,70,30,0,0,0,0,1199,37,702,11,312,33,5,47.264934
0,0,0,70,30,0,0,0,0,1052,37,687,14,358,11,2,39.414996
0,0,0,70,30,0,0,0,0,1075,38,800,17,291,26,2,35.295709
0,0,0,70,30,0,0,0,0,1277,34,851,23,477,36,3,50.081912
0,0,0,70,30,0,0,0,0,1226,61,942,14,457,32,2,39.108654
0,0,0,70,30,0,0,0,0,1098,62,691,14,324,23,1,36.850804
0,0,0,70,30,0,0,0,0,955,56,568,16,242,23,5,45.297621
0,0,0,70,30,0,0,0,0,987,55,705,7,351,12,3,51.758555
0,0,0,70,30,0,0,0,0,1195,62,849,9,316,10,5,48.321761
0,0,0,70,30,0,0,0,0,941,56,675,12,356,27,5,47.838355
0,0,0,70,30,0,0,0,0,1229,61,723,7,352,11,5,49.590438
0,0,0,70,30,0,0,0,0,1262,64,817,13,317,39,3,47.88194
0,0,0,70,30,0,0,0,0,1209,67,771,13,418,17,3,42.289929
0,0,0,70,30,0,0,0,0,1057,59,625,8,345,17,2,37.319599
0,0,0,70,30,0,0,0,0,960,42,673,10,299,32,4,47.315502
0,0,0,70,30,0,0,0,0,1131,60,845,19,372,38,3,40.903355
0,0,0,70,30,0,0,0,0,1123,63,770,15,428,34,1,39.712715
0,0,0,70,30,0,0,0,0,1271,64,765,18,386,29,2,42.521489
0,0,0,70,30,0,0,0,0,1011,48,780,14,386,30,2,54.693742
0,0,0,70,30,0,0,0,0,1112,38,691,21,358,39,4,46.537504
0,0,0,70,30,0,0,0,0,1202,68,805,17,313,12,5,44.480843
0,0,0,70,30,0,0,0,0,983,46,740,21,247,20,4,55.637733
0,0,0,70,30,0,0,0,0,1276,37,957,19,354,27,2,41.618812
0,0,0,70,30,0,0,0,0,868,51,529,10,336,17,3,47.927688
0,0,0,70,30,0,0,0,0,1035,38,585,12,308,22,5,35.364445
0,0,0,70,30,0,0,0,0,1061,35,701,23,422,21,4,42.998336
0,0,0,70,30,0,0,0,0,1199,67,875,5,387,29,5,35.72188
0,0,0,70,30,0,0,0,0,1232,65,888,13,310,15,5,42.147711
0,0,0,70,30,0,0,0,0,1276,35,804,23,447,33,1,45.580524
0,0,0,70,30,0,0,0,0,1237,38,675,20,382,25,2,37.379076
0,0,0,70,30,0,0,0,0,1225,39,695,21,375,19,3,45.888533
0,0,0,70,30,0,0,0,0,1092,40,762,8,396,31,1,45.549837
0,0,0,70,30,0,0,0,0,1259,34,902,22,422,17,3,44.331183
0,0,0,70,30,0,0,0,0,1139,64,699,11,341,19,3,38.220457
0,0,0,70,30,0,0,0,0,1026,47,567,20,269,32,1,46.79605
0,0,0,70,30,0,0,0,0,860,50,612,20,238,16,5,55.883911
0,0,0,70,30,0,0,0,0,1176,60,837,11,487,36,2,47.569
0,0,0,70,30,0,0,0,0,1104,62,785,12,392,26,1,36.898877
0,0,0,70,30,0,0,0,0,1260,37,763,21,356,24,4,51.07388
0,0,0,70,30,0,0,0,0,965,47,726,12,267,26,5,58.423747
0,0,0,70,30,0,0,0,0,921,54,632,23,354,29,3,51.729606
0,0,0,70,30,0,0,0,0,1035,54,576,6,294,20,1,43.054321
0,0,0,70,30,0,0,0,0,932,40,604,11,315,14,3,37.47899
0,0,0,70,30,0,0,0,0,947,46,629,12,362,11,2,54.160045
0,0,0,70,30,0,0,0,0,1043,62,598,10,320,22,5,33.700903
0,0,0,70,30,0,0,0,0,936,53,646,7,347,34,2,53.601615
0,0,0,70,30,0,0,0,0,1025,38,663,8,291,37,2,38.526076
0,0,0,70,30,0,0,0,0,1080,44,622,12,372,19,3,52.996341
0,0,0,70,30,0,0,0,0,1045,42,669,8,357,29,1,47.526824
0,0,0,70,30,0,0,0,0,1042,57,677,12,418,38,1,49.681889
0,0,0,70,30,0,0,0,0,1181,42,862,18,437,10,1,52.785645
0,0,0,70,30,0,0,0,0,1250,40,878,5,499,16,5,62.250462
0,0,0,70,30,0,0,0,0,985,43,698,15,365,29,4,50.635723
0,0,0,70,30,0,0,0,0,1128,43,635,18,377,37,2,48.238926
0,0,0,70,30,0,0,0,0,1192,62,871,16,334,29,4,42.848106
0,0,0,70,30,0,0,0,0,966,47,659,9,334,35,4,63.447029
0,0,0,70,30,0,0,0,0,1289,35,874,23,428,26,4,53.019453
0,0,0,70,30,0,0,0,0,1197,62,792,8,427,36,3,50.091238
0,0,0,70,30,0,0,0,0,988,43,610,13,256,16,5,53.329878
0,0,0,70,30,0,0,0,0,1228,41,936,11,398,17,5,53.876876
0,0,0,70,30,0,0,0,0,1024,44,750,24,291,16,5,57.035631
0,0,0,70,30,0,0,0,0,1248,36,884,16,416,30,5,50.617173
0,0,0,70,30,0,0,0,0,1264,39,716,16,460,34,5,54.368657
0,0,0,70,30,0,0,0,0,1089,41,830,15,369,30,3,42.311667
0,0,0,70,30,0,0,0,0,1073,44,681,6,370,38,2,58.804622
0,0,0,70,30,0,0,0,0,1158,59,691,19,384,23,3,49.125003
0,0,0,70,30,0,0,0,0,1278,63,825,10,395,17,5,54.22698
0,0,0,70,30,0,0,0,0,961,53,709,11,310,10,5,56.65189
0,0,0,70,30,0,0,0,0,1290,60,931,7,440,13,1,51.8062
0,0,0,70,30,0,0,0,0,1277,66,837,13,464,16,5,50.335078
0,0,0,70,30,0,0,0,0,1279,56,1011,6,425,12,5,60.936124
0,0,0,70,30,0,0,0,0,937,51,597,8,333,36,4,61.316395
0,0,0,70,30,0,0,0,0,1120,59,637,14,399,30,4,44.409986
0,0,0,70,30,0,0,0,0,1210,44,904,13,361,26,2,61.151406
0,0,0,70,30,0,0,0,0,946,44,606,15,273,13,5,55.032596
0,0,0,70,30,0,0,0,0,1278,61,912,17,505,39,2,50.558298
0,0,0,70,30,0,0,0,0,1117,37,719,18,425,34,5,49.566626
0,0,0,70,30,0,0,0,0,1035,46,619,14,352,22,3,58.499093
0,0,0,70,30,0,0,0,0,1041,55,598,15,290,11,4,50.022069
0,0,0,70,30,0,0,0,0,1098,39,808,15,420,28,5,43.469588
0,0,0,70,30,0,0,0,0,1173,46,661,23,328,36,5,68.815729
0,0,0,70,30,0,0,0,0,1125,46,856,23,487,23,5,61.604559
0,0,0,70,30,0,0,0,0,1243,44,944,8,392,38,3,61.993823
0,0,0,70,30,0,0,0,0,1195,39,847,23,493,25,3,50.248326
0,0,0,70,30,0,0,0,0,1030,46,631,24,259,32,5,64.895427
0,0,0,70,30,0,0,0,0,1027,53,569,21,321,39,5,55.815262
0,0,0,70,30,0,0,0,0,1003,50,751,14,257,33,4,61.708096
0,0,0,70,30,0,0,0,0,1280,60,824,20,355,29,1,56.09569
0,0,0,70,30,0,0,0,0,1179,60,762,13,342,26,2,51.167406
0,0,0,70,30,0,0,0,0,1084,57,637,5,351,23,5,52.707535
0,0,0,70,30,0,0,0,0,1120,57,634,10,419,28,5,53.119794
0,0,0,70,30,0,0,0,0,1140,56,659,18,419,20,4,57.623872
0,0,0,70,30,0,0,0,0,1288,60,775,10,509,30,2,54.845613
0,0,0,70,30,0,0,0,0,1000,57,679,8,296,17,3,49.204326
0,0,0,70,30,0,0,0,0,1097,49,840,10,451,21,3,62.759122
0,0,0,70,30,0,0,0,0,960,48,577,5,370,25,5,62.137554
0,0,0,70,30,0,0,0,0,1055,58,767,5,361,37,4,46.70993
0,0,0,70,30,0,0,0,0,1287,62,839,20,417,31,2,53.203355
0,0,0,70,30,0,0,0,0,987,51,741,10,374,33,5,60.433701
0,0,0,70,30,0,0,0,0,1260,59,740,17,431,26,4,57.399722
0,0,0,70,30,0,0,0,0,1012,58,636,17,348,23,3,45.076232
0,0,0,70,30,0,0,0,0,1196,61,820,10,445,30,4,53.018984
0,0,0,70,30,0,0,0,0,1036,48,777,6,320,33,1,57.281488
0,0,0,70,30,0,0,0,0,1150,40,827,11,355,29,3,50.848699
0,0,0,70,30,0,0,0,0,1272,57,706,5,350,33,5,61.016564
0,0,0,70,30,0,0,0,0,983,45,653,14,284,37,4,60.400382
0,0,0,70,30,0,0,0,0,980,52,748,19,268,20,5,58.085355
0,0,0,70,30,0,0,0,0,1137,54,843,17,291,12,3,62.908712
0,0,0,70,30,0,0,0,0,986,48,691,11,370,28,1,58.639413
0,0,0,70,30,0,0,0,0,1212,58,914,16,477,27,5,52.870466
0,0,0,70,30,0,0,0,0,1114,42,696,22,282,34,4,58.297571
0,0,0,70,30,0,0,0,0,1055,54,596,21,332,21,5,56.483759
0,0,0,70,30,0,0,0,0,993,49,726,12,425,14,5,63.556086
0,0,0,70,30,0,0,0,0,1194,45,670,8,390,16,3,62.956736
0,0,0,70,30,0,0,0,0,1062,46,779,9,358,26,1,57.218369
0,0,0,70,30,0,0,0,0,1168,61,724,18,456,14,4,50.03845
0,0,0,70,30,0,0,0,0,1261,56,740,5,326,30,4,66.761174
0,0,0,70,30,0,0,0,0,1292,57,972,9,337,18,2,58.897449
0,0,0,70,30,0,0,0,0,957,50,696,10,337,18,2,56.484037
0,0,0,70,30,0,0,0,0,1100,46,631,5,325,14,3,60.106534
0,0,0,70,30,0,0,0,0,1046,55,621,18,378,19,1,48.257462
0,0,0,70,30,0,0,0,0,1196,53,943,14,523,30,4,64.200347
0,0,0,70,30,0,0,0,0,1214,58,922,11,449,34,3,50.590631
0,0,0,70,30,0,0,0,0,1231,60,767,5,419,36,3,54.985406
0,0,0,70,30,0,0,0,0,1202,43,652,14,430,25,4,56.412279
0,0,0,70,30,0,0,0,0,1083,60,749,11,359,20,4,47.743659
0,0,0,70,30,0,0,0,0,990,51,735,6,401,26,5,61.355972
0,0,0,70,30,0,0,0,0,1077,52,662,5,316,14,4,68.356985
0,0,0,70,30,0,0,0,0,1220,52,835,24,318,22,1,77.489856
0,0,0,70,30,0,0,0,0,1244,57,790,15,477,18,2,65.913035
0,0,0,70,30,0,0,0,0,1180,47,869,7,413,27,4,70.791988
0,0,0,70,30,0,0,0,0,1292,61,866,19,465,13,5,61.072869
0,0,0,70,30,0,0,0,0,1162,58,734,15,300,39,4,59.114839
0,0,0,70,30,0,0,0,0,1137,50,720,22,288,35,2,73.177869
0,0,0,70,30,0,0,0,0,1195,44,752,8,383,17,1,65.913493
0,0,0,70,30,0,0,0,0,1088,44,699,24,341,34,3,62.046228
0,0,0,70,30,0,0,0,0,1120,47,720,24,296,39,2,70.585254
0,0,0,70,30,0,0,0,0,1066,49,760,7,384,16,3,68.843789
0,0,0,70,30,0,0,0,0,1154,49,865,15,342,28,1,65.103649
0,0,0,70,30,0,0,0,0,1081,51,822,11,417,13,4,63.549983
0,0,0,70,30,0,0,0,0,1230,47,942,10,364,16,3,67.935463
0,0,0,70,30,0,0,0,0,1072,54,654,14,405,13,5,65.777347
0,0,0,70,30,0,0,0,0,1198,46,704,19,357,18,2,67.12488
0,0,0,70,30,0,0,0,0,1295,60,884,10,421,13,2,59.627484
0,0,0,70,30,0,0,0,0,1149,48,811,14,307,39,2,73.650457
0,0,0,70,30,0,0,0,0,1032,45,685,12,299,13,4,65.305884
0,0,0,70,30,0,0,0,0,927,48,600,16,319,20,5,63.125547
0,0,0,70,30,0,0,0,0,1077,54,765,12,375,26,5,66.369206
0,0,0,70,30,0,0,0,0,1256,56,891,5,497,30,3,68.677136
0,0,0,70,30,0,0,0,0,1039,53,761,20,361,27,4,61.366229
0,0,0,70,30,0,0,0,0,1251,42,844,19,340,36,5,73.188741
0,0,0,70,30,0,0,0,0,1042,52,678,13,429,18,3,68.052122
0,0,0,70,30,0,0,0,0,1114,42,803,12,334,34,5,58.35551
0,0,0,70,30,0,0,0,0,1121,51,703,16,431,11,1,69.124378
0,0,0,70,30,0,0,0,0,1041,47,743,15,274,21,4,67.69629
0,0,0,70,30,0,0,0,0,1263,46,786,22,442,38,3,78.670252
0,0,0,70,30,0,0,0,0,1231,54,679,23,387,24,5,67.948453
0,0,0,70,30,0,0,0,0,1245,58,779,8,344,32,5,66.030753
0,0,0,70,30,0,0,0,0,1051,45,669,14,301,16,4,64.936636
0,0,0,70,30,0,0,0,0,1030,43,683,11,325,37,5,60.563781
0,0,0,70,30,0,0,0,0,1265,43,862,22,386,19,1,69.623109
0,0,0,70,30,0,0,0,0,1240,39,869,14,433,12,5,59.507702
0,0,0,70,30,0,0,0,0,1233,43,768,12,419,34,2,66.444333
0,0,0,70,30,0,0,0,0,1148,55,789,9,472,32,1,64.906826
0,0,0,70,30,0,0,0,0,1015,48,699,23,273,37,5,71.175634
0,0,0,70,30,0,0,0,0,1281,43,893,21,344,29,5,77.053545
0,0,0,70,30,0,0,0,0,1200,49,649,9,355,34,5,70.47636
0,0,0,70,30,0,0,0,0,1080,58,679,11,365,39,4,53.38715
0,0,0,70,30,0,0,0,0,1068,45,661,24,412,25,5,66.259302
0,0,0,70,30,0,0,0,0,1151,42,826,9,399,13,5,61.401345
0,0,0,70,30,0,0,0,0,1255,50,732,6,437,32,2,75.143873
0,0,0,70,30,0,0,0,0,1215,55,773,23,420,17,1,68.56897
0,0,0,70,30,0,0,0,0,1051,44,688,23,326,13,4,62.575322
0,0,0,70,30,0,0,0,0,1290,53,755,7,355,27,1,70.62474
0,0,0,70,30,0,0,0,0,1160,45,836,6,329,31,4,70.091016
0,0,0,70,30,0,0,0,0,1153,52,682,23,452,15,2,67.529087
0,0,0,70,30,0,0,0,0,1047,48,684,5,373,29,1,65.524355
0,0,0,70,30,0,0,0,0,1278,52,766,8,388,10,2,75.942808
0,0,0,70,30,0,0,0,0,1257,44,792,11,356,14,5,79.243991
0,0,0,70,30,0,0,0,0,1212,50,708,6,317,13,2,70.514848
0,0,0,70,30,0,0,0,0,1129,45,667,11,392,17,3,62.954205
0,0,0,70,30,0,0,0,0,1125,47,757,12,284,28,2,73.165197
0,0,0,70,30,0,0,0,0,1105,47,738,23,345,11,1,68.874834
0,0,0,70,30,0,0,0,0,1083,45,751,15,437,10,1,60.733692
0,0,0,70,30,0,0,0,0,1043,50,761,8,290,11,4,67.130915
0,0,0,70,30,0,0,0,0,1274,44,749,14,437,19,1,65.446417
0,0,0,70,30,0,0,0,0,1247,52,964,13,409,15,5,69.557185
0,0,0,70,30,0,0,0,0,1098,53,694,23,304,25,1,63.977084
0,0,0,70,30,0,0,0,0,1078,45,738,12,361,13,2,64.192185
0,0,0,70,30,0,0,0,0,931,48,624,9,308,32,5,64.519951
0,0,0,70,30,0,0,0,0,1228,53,960,18,456,34,4,65.816993
0,0,0,70,30,0,0,0,0,1035,45,681,21,365,23,5,66.651547
0,0,0,70,30,0,0,0,0,1277,42,918,16,430,16,5,68.378535
0,0,0,70,30,0,0,0,0,1269,44,974,16,340,34,5,65.347855
0,0,0,70,30,0,0,0,0,1270,52,968,11,361,19,5,71.674613
0,0,0,70,30,0,0,0,0,1020,51,663,10,380,34,3,67.723341
0,0,0,70,30,0,0,0,0,1248,59,892,12,361,27,4,58.862071
0,0,0,70,30,0,0,0,0,1145,50,851,16,348,10,1,65.948105
0,0,0,70,30,0,0,0,0,1133,42,770,7,359,21,5,65.704547
0,0,0,70,30,0,0,0,0,1120,43,748,7,398,28,5,67.897305
0,0,0,70,30,0,0,0,0,1057,54,631,15,362,11,4,59.534829
0,0,0,70,30,0,0,0,0,1037,50,744,14,280,17,3,66.877486
0,0,0,70,30,0,0,0,0,1218,42,785,10,339,22,5,71.325433
0,0,0,70,30,0,0,0,0,1100,48,791,22,336,11,3,70.024203
0,0,0,70,30,0,0,0,0,1227,46,695,13,332,25,3,68.147879
0,0,0,70,30,0,0,0,0,1263,53,981,18,372,16,4,67.625931
0,0,0,70,30,0,0,0,0,1270,48,932,5,518,15,2,73.366773
0,0,0,70,30,0,0,0,0,1124,46,749,15,406,22,3,72.534773
0,0,0,70,30,0,0,0,0,1276,49,783,14,368,17,4,83.757181
0,0,0,70,30,0,0,0,0,1172,44,774,17,482,35,5,73.373798
0,0,0,70,30,0,0,0,0,1184,52,738,12,427,19,5,80.312936
0,0,0,70,30,0,0,0,0,1152,47,806,17,398,22,1,70.873703
0,0,0,70,30,0,0,0,0,1177,49,793,22,341,20,2,78.407208
0,0,0,70,30,0,0,0,0,1059,48,681,9,337,19,5,74.841712
0,0,0,70,30,0,0,0,0,1143,53,744,10,395,28,2,71.975528
0,0,0,70,30,0,0,0,0,1214,54,760,21,348,22,4,75.462373
0,0,0,70,30,0,0,0,0,1193,46,754,14,416,12,4,78.003302
0,0,0,70,30,0,0,0,0,1250,46,829,24,369,36,3,80.539655
0,0,0,70,30,0,0,0,0,1172,57,764,13,414,14,4,65.207307
0,0,0,70,30,0,0,0,0,1136,47,772,12,444,23,3,75.079039
0,0,0,70,30,0,0,0,0,1034,52,712,13,416,23,5,70.555325
0,0,0,70,30,0,0,0,0,1217,49,880,16,507,10,4,76.391073
0,0,0,70,30,0,0,0,0,1176,49,841,14,486,28,5,77.08504
0,0,0,70,30,0,0,0,0,1108,52,751,19,437,28,3,73.593977
0,0,0,70,30,0,0,0,0,1296,55,770,14,452,30,4,74.929305
0,0,0,70,30,0,0,0,0,1185,48,748,20,357,39,5,82.041125
0,0,0,70,30,0,0,0,0,1278,50,966,24,494,24,4,72.387962
0,0,0,70,30,0,0,0,0,1278,42,844,14,404,26,2,69.166671
0,0,0,70,30,0,0,0,0,1118,45,757,15,415,26,5,73.087177
0,0,0,70,30,0,0,0,0,1137,48,740,23,338,29,5,80.315636
0,0,0,70,30,0,0,0,0,1295,55,882,23,454,18,1,75.917789
0,0,0,70,30,0,0,0,0,1181,53,818,6,384,39,4,77.124575
0,0,0,70,30,0,0,0,0,1094,51,699,13,285,20,1,67.54784
0,0,0,70,30,0,0,0,0,1216,51,881,13,470,15,4,75.838187
0,0,0,70,30,0,0,0,0,1282,51,928,22,499,17,4,78.873035
0,0,0,70,30,0,0,0,0,1209,47,821,11,394,17,3,80.521491
0,0,0,70,30,0,0,0,0,1259,48,763,18,467,26,1,75.874424
0,0,0,70,30,0,0,0,0,1281,48,770,6,392,29,5,84.610288
0,0,0,70,30,0,0,0,0,1160,51,724,22,453,17,4,78.383185
0,0,0,70,30,0,0,0,0,1183,46,821,24,411,32,5,78.067414
0,0,0,70,30,0,0,0,0,1264,53,890,24,440,23,3,79.147205
0,0,0,70,30,0,0,0,0,1267,50,922,9,431,10,1,74.844678
0,0,0,70,30,0,0,0,0,1172,46,798,18,487,28,3,74.661502
0,0,0,70,30,0,0,0,0,1253,47,832,10,330,16,4,85.015054
0,0,0,70,30,0,0,0,0,1112,51,775,8,335,13,3,73.90132
0,0,0,70,30,0,0,0,0,1053,50,756,19,316,25,5,71.025579
0,0,0,70,30,0,0,0,0,1170,49,739,12,307,37,1,73.414021
0,0,0,70,30,0,0,0,0,1229,55,806,16,355,31,4,76.149968
0,0,0,70,30,0,0,0,0,1172,47,698,22,380,22,5,76.013232
0,0,0,70,30,0,0,0,0,1252,49,729,14,452,20,5,81.555576
0,0,0,70,30,0,0,0,0,1181,57,779,17,442,27,4,66.572209
0,0,0,70,30,0,0,0,0,1115,52,739,9,283,25,1,69.986227
0,0,0,70,30,0,0,0,0,1128,51,790,24,400,36,2,72.583167
0,0,0,70,30,0,0,0,0,1158,49,777,21,341,24,1,75.299489
0,0,0,70,30,0,0,0,0,1284,43,815,13,471,14,5,77.675011
0,0,0,70,30,0,0,0,0,1151,47,803,19,358,14,3,75.240801
0,0,0,70,30,0,0,0,0,1248,49,878,9,393,29,1,78.658906
0,0,0,70,30,0,0,0,0,1165,49,759,6,443,16,1,75.515186
0,0,0,70,30,0,0,0,0,1191,51,800,22,484,38,5,83.875833
0,0,0,70,30,0,0,0,0,1290,47,810,17,484,35,3,83.003364
0,0,0,70,30,0,0,0,0,1261,56,857,20,443,33,3,73.777937
0,0,0,70,30,0,0,0,0,1297,58,887,18,487,13,5,70.914999
0,0,0,70,30,0,0,0,0,1213,51,783,7,393,14,3,81.011317
0,0,0,70,30,0,0,0,0,1149,51,858,17,436,11,5,69.771372
0,0,0,70,30,0,0,0,0,1101,51,767,12,369,28,1,69.532522
0,0,0,70,30,0,0,0,0,1095,52,750,5,355,22,5,75.704166
0,0,0,70,30,0,0,0,0,1259,48,869,6,326,27,2,82.212814
0,0,0,70,30,0,0,0,0,1152,50,694,17,420,37,3,73.690257
0,0,0,70,30,0,0,0,0,1155,51,739,7,467,35,5,81.700242
0,0,0,70,30,0,0,0,0,1232,45,861,15,353,18,3,76.598949
0,0,0,70,30,0,0,0,0,1195,57,814,15,459,25,3,65.372272
0,0,0,70,30,0,0,0,0,1250,52,798,8,495,30,1,78.713818
0,0,0,70,30,0,0,0,0,1276,54,910,16,486,21,3,75.339292
0,0,0,70,30,0,0,0,0,1179,49,821,12,310,39,1,75.74844
0,0,0,70,30,0,0,0,0,1229,49,761,12,447,28,1,76.550456
0,0,0,70,30,0,0,0,0,1166,50,756,23,475,17,3,79.345061
0,0,0,70,30,0,0,0,0,1134,55,719,13,401,32,5,70.479191
0,0,0,70,30,0,0,0,0,1200,49,785,6,341,14,1,77.49317
0,0,0,70,30,0,0,0,0,1018,49,619,15,364,26,5,68.591412
0,0,0,70,30,0,0,0,0,1119,49,799,14,284,19,3,73.251456
0,0,0,70,30,0,0,0,0,1238,48,735,17,393,37,4,79.089196
0,0,0,70,30,0,0,0,0,1127,51,670,10,425,23,5,74.652125
0,0,0,70,30,0,0,0,0,1243,48,755,17,471,18,5,83.752403
0,0,0,70,30,0,0,0,0,1209,48,808,23,448,37,3,81.253134
0,0,0,70,30,0,0,0,0,1154,49,784,14,460,39,3,78.282329
0,0,0,70,30,0,0,0,0,1145,45,823,14,408,36,5,68.948419
0,0,0,70,30,0,0,0,0,1299,48,912,21,457,25,1,80.664148
0,0,0,70,30,0,0,0,0,1259,48,807,10,430,12,3,83.70256
0,0,0,70,30,0,0,0,0,1200,52,817,19,362,21,5,82.847558
0,0,0,70,30,0,0,0,0,1277,47,846,7,449,16,5,88.050284
0,0,0,70,30,0,0,0,0,1111,52,745,17,436,19,4,75.857992
0,0,0,70,30,0,0,0,0,1220,51,776,17,392,12,5,84.378812
0,0,0,70,30,0,0,0,0,1260,48,792,15,392,39,3,82.300624
0,0,0,70,30,0,0,0,0,1281,51,807,13,383,32,3,83.405426
0,0,0,70,30,0,0,0,0,1189,49,785,9,413,37,5,84.741398
0,0,0,70,30,0,0,0,0,1278,49,846,18,386,21,1,82.409124
0,0,0,70,30,0,0,0,0,1298,53,874,20,437,17,2,82.445
0,0,0,70,30,0,0,0,0,1233,50,796,21,365,33,2,80.781178
0,0,0,70,30,0,0,0,0,1203,49,785,9,421,18,5,85.479436
0,0,0,70,30,0,0,0,0,1209,52,829,11,431,23,3,79.846031
0,0,0,70,30,0,0,0,0,1114,51,736,5,395,18,5,79.330961
0,0,0,70,30,0,0,0,0,1286,46,866,9,384,22,4,85.296834
0,0,0,70,30,0,0,0,0,1247,49,820,8,390,17,2,82.507548
0,0,0,70,30,0,0,0,0,1223,46,817,11,406,38,5,83.057408
0,0,0,70,30,0,0,0,0,1152,48,774,16,342,23,2,76.182355
0,0,0,70,30,0,0,0,0,1223,50,817,6,492,30,4,84.992039
0,0,0,70,30,0,0,0,0,1155,49,787,19,367,34,5,82.015705
0,0,0,70,30,0,0,0,0,1235,53,809,10,386,28,5,83.2867
0,0,0,70,30,0,0,0,0,1287,47,861,17,382,25,1,81.338453
0,0,0,70,30,0,0,0,0,1203,51,790,20,369,32,2,79.256142
0,0,0,70,30,0,0,0,0,1277,48,831,18,442,10,3,85.132493
0,0,0,70,30,0,0,0,0,1297,52,819,10,455,31,3,83.908535
0,0,0,70,30,0,0,0,0,1250,50,890,14,313,23,5,83.492889
0,0,0,70,30,0,0,0,0,1283,54,817,17,454,25,5,83.087947
0,0,0,70,30,0,0,0,0,1253,49,850,10,348,36,2,82.815726
0,0,0,70,30,0,0,0,0,1283,51,882,19,526,29,3,84.717772
0,0,0,70,30,0,0,0,0,1176,49,764,13,396,24,2,77.850877
0,0,0,70,30,0,0,0,0,1099,49,719,9,378,13,5,79.039363
0,0,0,70,30,0,0,0,0,1217,50,772,21,378,10,5,84.630114
0,0,0,70,30,0,0,0,0,1285,52,822,19,468,27,4,85.731044
0,0,0,70,30,0,0,0,0,1155,51,726,18,399,30,5,80.306448
0,0,0,70,30,0,0,0,0,1225,50,723,14,406,29,5,80.68628
0,0,0,70,30,0,0,0,0,1227,49,807,17,502,18,4,85.191482
0,0,0,70,30,0,0,0,0,1243,49,850,12,377,18,1,80.536827
0,0,0,70,30,0,0,0,0,1260,49,779,15,433,28,3,82.133205
0,0,0,70,30,0,0,0,0,1161,49,763,12,379,22,3,79.204418
0,0,0,70,30,0,0,0,0,1218,49,802,13,479,14,3,83.007496
0,0,0,70,30,0,0,0,0,1245,51,915,15,435,30,4,75.052349
0,0,0,70,30,0,0,0,0,1248,51,796,15,364,19,1,78.410259
0,0,0,70,30,0,0,0,0,1183,49,774,24,402,25,4,82.203756
0,0,0,70,30,0,0,0,0,1079,50,685,18,351,11,5,75.929114
0,0,0,70,30,0,0,0,0,1288,51,807,16,441,12,3,83.78428
0,0,0,70,30,0,0,0,0,1287,53,835,9,379,36,5,85.725551
0,0,0,70,30,0,0,0,0,1149,50,787,13,302,31,3,78.147757
0,0,0,70,30,0,0,0,0,1150,48,808,15,371,27,4,77.211862
0,0,0,70,30,0,0,0,0,1271,51,822,14,417,30,3,84.510389
0,0,0,70,30,0,0,0,0,1153,45,769,13,403,25,4,74.303089
0,0,0,70,30,0,0,0,0,1287,49,839,16,496,34,5,89.567569
